"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-12-05 ~ 2025-12-04"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"6535","경상남도 밀양시 삼랑진읍 삼랑리","5*","대","제1종일반주거지역","8m미만","202509","02","7.00","130","","-","직거래","-"
"6536","경상남도 김해시 부곡동","1**","대","일반공업지역","8m미만","202509","02","53.00","4,400","","-","중개거래","경남 김해시"
"6537","경상남도 창원시 진해구 두동","산1**","임야","자연녹지지역","-","202509","02","99.00","1,350","지분","-","직거래","-"
"6538","경상남도 진주시 진성면 동산리","8**","답","농림지역","12m미만","202509","02","1282.00","11,794","","-","직거래","-"
"6539","경상남도 함안군 군북면 오곡리","산9*","임야","생산관리지역","-","202509","02","698.00","70","","-","직거래","-"
"6540","경상남도 함안군 군북면 오곡리","산9*","임야","생산관리지역","-","202509","02","1528.00","230","","-","직거래","-"
"6541","경상남도 밀양시 무안면 모로리","*","답","농림지역","8m미만","202509","02","763.00","3,230","지분","-","직거래","-"
"6542","경상남도 함안군 가야읍 묘사리","8*","전","계획관리지역","-","202509","02","456.00","3,730","","-","직거래","-"
"6543","경상남도 함안군 가야읍 묘사리","8*","전","계획관리지역","-","202509","02","545.00","4,470","","-","직거래","-"
"6544","경상남도 창원시 진해구 안골동","8**","대","준공업지역","12m미만","202509","02","715.00","145,800","","-","직거래","-"
"6545","경상남도 김해시 삼정동","9**","대","준주거지역","25m미만","202509","02","864.60","130,700","","-","중개거래","경남 김해시, 부산 강서구"
"6546","경상남도 김해시 강동","4**","답","자연녹지지역","8m미만","202509","02","2975.00","60,000","","-","중개거래","경남 김해시"
"6547","경상남도 밀양시 초동면 대곡리","1***","답","농림지역","8m미만","202509","02","1146.10","4,160","","-","직거래","-"
"6548","경상남도 밀양시 초동면 반월리","1***","답","농림지역","8m미만","202509","02","2980.00","12,600","","-","중개거래","경남 창원시 의창구"
"6549","경상남도 사천시 서포면 자혜리","1***","답","자연환경보전","-","202509","02","3221.00","9,700","","-","직거래","-"
"6550","경상남도 사천시 서포면 자혜리","1***","답","생산관리지역","8m미만","202509","02","3220.00","9,700","","-","직거래","-"
"6551","경상남도 밀양시 하남읍 수산리","6**","묘지","제1종일반주거지역","-","202509","02","165.00","4,000","","-","중개거래","경남 밀양시"
"6552","경상남도 사천시 서포면 조도리","6**","답","생산관리지역","-","202509","02","1528.00","3,820","","-","직거래","-"
"6553","경상남도 양산시 원동면 영포리","산2**","임야","농림지역","8m미만","202509","02","255.00","4,000","","-","직거래","-"
"6554","경상남도 창원시 의창구 북면 내곡리","산2**","임야","보전녹지지역","-","202509","02","165.27","2,000","지분","-","직거래","-"
"6555","경상남도 진주시 판문동","9**","창고용지","자연녹지지역","8m미만","202509","02","1742.00","42,000","","-","직거래","-"
"6556","경상남도 통영시 욕지면 서산리","3**","전","계획관리지역","-","202509","02","145.00","439","","-","중개거래","부산 동래구"
"6557","경상남도 김해시 진례면 담안리","4**","도로","계획관리지역","-","202509","02","30.00","900","","-","중개거래","경남 김해시"
"6558","경상남도 김해시 진례면 담안리","4**","도로","계획관리지역","-","202509","02","38.00","1,100","","-","중개거래","경남 김해시"
"6559","경상남도 통영시 욕지면 서산리","3**","전","계획관리지역","8m미만","202509","02","36.00","109","","-","중개거래","부산 동래구"
"6560","경상남도 통영시 욕지면 서산리","3**","전","계획관리지역","8m미만","202509","02","2334.00","8,896","","-","중개거래","부산 동래구"
"6561","경상남도 통영시 욕지면 서산리","3**","전","계획관리지역","8m미만","202509","02","724.00","2,759","","-","중개거래","부산 동래구"
"6562","경상남도 통영시 욕지면 서산리","3**","전","계획관리지역","8m미만","202509","02","965.00","3,679","","-","중개거래","부산 동래구"
"6563","경상남도 통영시 욕지면 서산리","3**","대","계획관리지역","8m미만","202509","02","129.00","494","","-","중개거래","부산 동래구"
"6564","경상남도 밀양시 가곡동","5**","공장용지","제2종일반주거지역","25m미만","202509","02","4.00","524","","-","직거래","-"
"6565","경상남도 밀양시 가곡동","5**","공장용지","제2종일반주거지역","25m미만","202509","02","40.00","5,945","","-","직거래","-"
"6566","경상남도 밀양시 가곡동","5**","대","제2종일반주거지역","25m미만","202509","02","810.00","106,032","","-","직거래","-"
"6567","경상남도 밀양시 가곡동","5**","대","제2종일반주거지역","25m미만","202509","02","743.00","110,440","","-","직거래","-"
"6568","경상남도 밀양시 가곡동","5**","대","제2종일반주거지역","25m미만","202509","02","743.00","110,439","","-","직거래","-"
"6569","경상남도 함안군 칠서면 청계리","5**","전","계획관리지역","-","202509","02","232.00","16,611","","-","중개거래","경남 창원시 마산회원구"
"6570","경상남도 함안군 칠서면 청계리","5**","대","계획관리지역","12m미만","202509","02","446.00","27,524","","-","중개거래","경남 창원시 마산회원구"
"6571","경상남도 함안군 칠서면 청계리","5**","대","계획관리지역","12m미만","202509","02","594.00","25,865","","-","중개거래","경남 창원시 마산회원구"
"6572","경상남도 통영시 도산면 원산리","산1**","임야","농림지역","-","202509","01","2281.00","2,070","","-","직거래","-"
"6573","경상남도 밀양시 단장면 단장리","산3*","임야","보전관리지역","-","202509","01","40583.00","30,000","","-","직거래","-"
"6574","경상남도 밀양시 무안면 판곡리","5**","답","농림지역","12m미만","202509","01","2001.00","7,260","","-","직거래","-"
"6575","경상남도 함안군 가야읍 도항리","2**","잡종지","계획관리지역","8m미만","202509","01","665.00","8,800","","-","직거래","-"
"6576","경상남도 통영시 당동","*","대","제2종일반주거지역","12m미만","202509","01","132.00","8,400","","-","직거래","-"
"6577","경상남도 창원시 마산합포구 구산면 유산리","3**","대","제1종일반주거지역","8m미만","202509","01","678.00","12,170","","-","직거래","-"
"6578","경상남도 창원시 마산합포구 구산면 유산리","3**","대","제1종일반주거지역","8m미만","202509","01","258.00","4,630","","-","직거래","-"
"6579","경상남도 밀양시 초동면 봉황리","1***","답","계획관리지역","-","202509","01","1716.00","1,600","","-","중개거래","부산 부산진구"
"6580","경상남도 창원시 의창구 북면 내곡리","7**","도로","제2종일반주거지역","-","202509","01","8.50","250","지분","-","직거래","-"
"6581","경상남도 사천시 서포면 구평리","9*","답","생산관리지역","8m미만","202509","01","121.00","400","","-","직거래","-"
"6582","경상남도 통영시 용남면 지도리","3**","대","계획관리지역","8m미만","202509","01","169.00","500","","-","직거래","-"
"6583","경상남도 김해시 주촌면 원지리","8*","하천","자연녹지지역","8m미만","202509","01","128.00","4,060","지분","-","직거래","-"
"6584","경상남도 밀양시 무안면 무안리","8**","대","제1종일반주거지역","12m미만","202509","01","107.00","3,000","","-","직거래","-"
"6585","경상남도 김해시 주촌면 원지리","8*","하천","자연녹지지역","-","202509","01","75.00","1,020","지분","-","직거래","-"
"6586","경상남도 김해시 주촌면 원지리","9*","하천","자연녹지지역","-","202509","01","47.00","520","지분","-","직거래","-"
"6587","경상남도 밀양시 초동면 봉황리","1***","답","농림지역","8m미만","202509","01","820.00","2,439","","20251105","중개거래","경남 밀양시"
"6588","경상남도 김해시 주촌면 원지리","9*","하천","자연녹지지역","-","202509","01","28.00","310","지분","-","직거래","-"
"6589","경상남도 함안군 칠원읍 구성리","2*","전","보전관리지역","-","202509","01","4.00","39","지분","-","중개거래","경남 함안군"
"6590","경상남도 함안군 칠원읍 구성리","산2*","임야","보전관리지역","-","202509","01","673.00","12,200","","20250923","중개거래","경남 함안군"
"6591","경상남도 밀양시 초동면 봉황리","1***","답","농림지역","8m미만","202509","01","1211.00","3,601","","20251105","중개거래","경남 밀양시"
"6592","경상남도 밀양시 초동면 봉황리","1***","답","농림지역","8m미만","202509","01","1043.00","3,102","","20251105","중개거래","경남 밀양시"
"6593","경상남도 밀양시 초동면 봉황리","1***","답","농림지역","8m미만","202509","01","2025.00","6,022","","20251105","중개거래","경남 밀양시"
"6594","경상남도 함안군 칠원읍 구성리","산2*","임야","보전관리지역","-","202509","01","3.63","35","지분","-","중개거래","경남 함안군"
"6595","경상남도 밀양시 초동면 봉황리","1***","답","농림지역","8m미만","202509","01","954.00","2,837","","20251105","중개거래","경남 밀양시"
"6596","경상남도 진주시 명석면 신기리","4**","대","계획관리지역","8m미만","202509","01","122.00","1,600","","-","직거래","-"
"6597","경상남도 함안군 칠원읍 구성리","산2*","임야","보전관리지역","-","202509","01","14.79","144","지분","-","중개거래","경남 함안군"
"6598","경상남도 함안군 칠북면 검단리","1**","도로","보전관리지역","8m미만","202509","01","15.00","200","지분","-","중개거래","경남 창원시 의창구"
"6599","경상남도 함안군 칠북면 검단리","9*","도로","보전관리지역","8m미만","202509","01","3.00","50","지분","-","중개거래","경남 창원시 의창구"
"6600","경상남도 함안군 칠북면 검단리","1**","도로","보전관리지역","12m미만","202509","01","3.00","50","지분","-","중개거래","경남 창원시 의창구"
"6601","경상남도 함안군 칠북면 검단리","1**","도로","보전관리지역","8m미만","202509","01","15.00","200","지분","-","중개거래","경남 창원시 의창구"
"6602","경상남도 양산시 원동면 내포리","1**","대","계획관리지역","8m미만","202509","01","397.00","3,000","","-","직거래","-"
"6603","경상남도 함안군 칠원읍 구성리","산2*","임야","보전관리지역","-","202509","01","79.22","769","지분","-","중개거래","경남 함안군"
"6604","경상남도 김해시 한림면 퇴래리","7**","전","계획관리지역","8m미만","202509","01","280.00","4,100","","-","중개거래","경남 김해시"
"6605","경상남도 김해시 한림면 퇴래리","7**","전","계획관리지역","8m미만","202509","01","60.00","800","","-","중개거래","경남 김해시"
"6606","경상남도 양산시 상북면 소토리","9*","공장용지","일반공업지역","12m미만","202509","01","115.00","9,100","","-","중개거래","경남 양산시"
"6607","경상남도 양산시 상북면 소토리","9*","도로","일반공업지역","12m미만","202509","01","21.50","1,560","지분","-","중개거래","경남 양산시"
"6608","경상남도 김해시 한림면 퇴래리","7**","전","계획관리지역","8m미만","202509","01","317.00","4,600","","-","중개거래","경남 김해시"
"6609","경상남도 밀양시 부북면 후사포리","산1*","임야","계획관리지역","-","202509","01","397.00","3,600","","-","직거래","-"
"6610","경상남도 의령군 유곡면 마장리","2**","답","농림지역","8m미만","202509","01","350.60","550","","-","직거래","-"
"6611","경상남도 밀양시 부북면 후사포리","산1*","임야","계획관리지역","-","202509","01","264.00","5,000","","-","직거래","-"
"6612","경상남도 함안군 칠원읍 구성리","산2*","임야","보전관리지역","-","202509","01","1.40","14","지분","-","중개거래","경남 함안군"
