Column1,Column2,Column3,Column4,Column5,Column6,Column7
2010,3,13,서울특별시 강남구,14,"135,140","1,376,700"
2010,3,14,서울특별시 송파구,4,"567,160","1,692,310"
2010,3,15,서울특별시 강동구,31,"202,230","1,036,590"
2010,3,16,부산광역시 서구,2,"41,980","75,190"
2010,3,17,부산광역시 동구,0,0,0
2010,3,18,부산광역시 영도구,2,"52,950","211,590"
2010,3,19,부산광역시 부산진구,1,"271,960","271,960"
2010,3,20,부산광역시 동래구,2,"56,740","205,870"
2010,3,21,부산광역시 남구,3,"78,950","242,560"
2010,3,22,부산광역시 북구,9,"39,280","320,000"
2010,3,23,부산광역시 해운대구,8,"30,170","422,990"
2010,3,24,부산광역시 사하구,4,"49,040","350,000"
2010,3,25,부산광역시 금정구,64,"28,900","255,880"
2010,3,26,부산광역시 강서구,467,"9,660","423,510"
2010,3,27,부산광역시 연제구,0,0,0
2010,3,28,부산광역시 수영구,0,0,0
2010,3,29,부산광역시 사상구,6,"26,200","266,900"
2010,3,30,부산광역시 기장군,560,"11,330","422,730"
2010,3,31,대구광역시 동구,216,"2,070","412,590"
2010,3,32,대구광역시 서구,7,"81,970","326,440"
2010,3,33,대구광역시 북구,84,"20,440","452,830"
2010,3,34,대구광역시 수성구,121,"16,260","468,630"
2010,3,35,대구광역시 달서구,14,"44,470","344,830"
2010,3,36,대구광역시 달성군,814,"4,520","243,500"
2010,3,37,인천광역시 중구,157,"34,130","769,230"
2010,3,38,인천광역시 남구,3,"277,080","565,000"
2010,3,39,인천광역시 연수구,3,"728,350","983,070"
2010,3,40,인천광역시 남동구,68,"76,170","756,260"
2010,3,41,인천광역시 부평구,5,"873,730","897,580"
2010,3,42,인천광역시 계양구,145,"86,670","968,000"
2010,3,43,인천광역시 서구,66,"22,660","905,000"
2010,3,44,인천광역시 강화군,2439,"4,930","316,720"
2010,3,45,인천광역시 옹진군,792,790,"357,140"
2010,3,46,광주광역시 동구,22,"12,570","242,110"
2010,3,47,광주광역시 서구,106,"24,950","272,400"
2010,3,48,광주광역시 남구,187,"10,000","272,500"
2010,3,49,광주광역시 북구,221,"5,090","264,530"
2010,3,50,광주광역시 광산구,725,100,"266,340"
2010,3,51,대전광역시 동구,216,"7,550","452,610"
2010,3,52,대전광역시 중구,77,"7,900","204,100"
2010,3,53,대전광역시 서구,179,"10,410","465,990"
2010,3,54,대전광역시 유성구,293,"13,760","454,070"
2010,3,55,대전광역시 대덕구,80,"11,720","470,090"
2010,3,56,울산광역시 중구,36,"30,090","282,050"
2010,3,57,울산광역시 남구,37,"21,570","363,000"
2010,3,58,울산광역시 동구,36,"16,560","250,190"
2010,3,59,울산광역시 북구,314,"3,520","386,970"
2010,3,60,울산광역시 울주군,1935,"4,230","315,520"
2010,3,61,세종특별자치시 세종특별자치시,0,0,0
2010,3,62,경기도 수원시 장안구,18,"74,130","1,286,240"
2010,3,63,경기도 수원시 권선구,78,"119,210","1,208,890"
2010,3,64,경기도 수원시 팔달구,0,0,0
2010,3,65,경기도 수원시 영통구,12,"759,800","1,512,200"
2010,3,66,경기도 성남시 수정구,48,"136,160","4,000,000"
2010,3,67,경기도 성남시 중원구,28,"68,970","696,100"
2010,3,68,경기도 성남시 분당구,366,"31,330","3,032,260"
2010,3,69,경기도 의정부시,68,"42,510","581,820"
2010,3,70,경기도 안양시 만안구,3,"198,110","537,060"
2010,3,71,경기도 안양시 동안구,6,"166,850","777,780"
2010,3,72,경기도 부천시 원미구,4,"342,740","597,610"
2010,3,73,경기도 부천시 소사구,13,"201,100","1,195,970"
2010,3,74,경기도 부천시 오정구,35,"133,930","849,280"
2010,3,75,경기도 광명시,48,"158,540","790,910"
2010,3,76,경기도 평택시,1546,"8,610","458,020"
2010,3,77,경기도 동두천시,104,"6,510","453,300"
2010,3,78,경기도 안산시 상록구,127,"23,100","392,860"
2010,3,79,경기도 안산시 단원구,263,"43,600","382,410"
2010,3,80,경기도 고양시 덕양구,360,"24,480","750,000"
2010,3,81,경기도 고양시 일산동구,155,"48,210","729,960"
2010,3,82,경기도 고양시 일산서구,38,"148,210","679,350"
2010,3,83,경기도 과천시,65,"82,180","1,397,060"
2010,3,84,경기도 구리시,49,"106,480","1,020,310"
2010,3,85,경기도 남양주시,1008,"7,200","787,880"
2010,3,86,경기도 오산시,35,"74,490","1,025,460"
2010,3,87,경기도 시흥시,351,"67,020","614,560"
2010,3,88,경기도 군포시,29,"64,520","574,540"
2010,3,89,경기도 의왕시,73,"21,620","691,240"
2010,3,90,경기도 하남시,176,"11,500","914,630"
2010,3,91,경기도 용인시 처인구,1337,"9,080","873,490"
2010,3,92,경기도 용인시 기흥구,86,"40,670","876,970"
2010,3,93,경기도 용인시 수지구,33,"60,490","876,900"
2010,3,94,경기도 파주시,1406,"3,930","680,750"
2010,3,95,경기도 이천시,2203,"6,060","328,520"
2010,3,96,경기도 안성시,2000,"5,560","293,380"
2010,3,97,경기도 김포시,1320,"24,440","787,880"
2010,3,98,경기도 화성시,2344,220,"494,380"
2010,3,99,경기도 광주시,901,"9,950","732,600"
2010,3,100,경기도 양주시,598,"7,460","508,730"
2010,3,101,경기도 포천시,2351,560,"364,960"
2010,3,102,경기도 여주시,0,0,0
2010,3,103,경기도 여주군,2145,"3,630","272,250"
2010,3,104,경기도 연천군,853,750,"152,440"
2010,3,105,경기도 가평군,1353,"2,690","310,470"
2010,3,106,경기도 양평군,2709,630,"385,750"
2010,3,107,강원도 춘천시,1682,"1,360","289,580"
2010,3,108,강원도 원주시,1356,910,"236,010"
2010,3,109,강원도 강릉시,1202,940,"109,980"
2010,3,110,강원도 동해시,103,"4,000","110,210"
2010,3,111,강원도 태백시,47,"1,900","40,770"
2010,3,112,강원도 속초시,89,690,"182,410"
2010,3,113,강원도 삼척시,671,230,"69,930"
2010,3,114,강원도 홍천군,2490,20,"166,810"
2010,3,115,강원도 횡성군,2059,"1,900","105,630"
2010,3,116,강원도 영월군,1534,860,"66,130"
2010,3,117,강원도 평창군,1788,300,"120,040"
2010,3,118,강원도 정선군,910,330,"45,770"
2010,3,119,강원도 철원군,884,330,"58,580"
2010,3,120,강원도 화천군,719,"1,040","82,860"
2010,3,121,강원도 양구군,692,"1,530","49,810"
2010,3,122,강원도 인제군,925,930,"99,190"
2010,3,123,강원도 고성군,659,490,"80,250"
2010,3,124,강원도 양양군,689,170,"82,720"
2010,3,125,충청북도 청주시 상당구,213,"13,120","483,030"
2010,3,126,충청북도 청주시 서원구,0,0,0
2010,3,127,충청북도 청주시 흥덕구,255,"10,300","444,440"
2010,3,128,충청북도 청주시 청원구,0,0,0
2010,3,129,충청북도 충주시,2292,"1,020","118,430"
2010,3,130,충청북도 제천시,1423,"1,030","98,960"
2010,3,131,충청북도 청원군,2690,560,"209,700"
2010,3,132,충청북도 보은군,1090,790,"45,880"
2010,3,133,충청북도 옥천군,1530,940,"72,360"
2010,3,134,충청북도 영동군,1714,210,"42,350"
2010,3,135,충청북도 증평군,271,"1,340","91,250"
2010,3,136,충청북도 진천군,1191,"4,490","155,740"
2010,3,137,충청북도 괴산군,2182,"1,150","63,050"
2010,3,138,충청북도 음성군,2099,"1,310","124,530"
2010,3,139,충청북도 단양군,1159,240,"49,300"
2010,3,140,충청남도 천안시 동남구,1263,"3,130","305,420"
2010,3,141,충청남도 천안시 서북구,838,"7,520","305,340"
2010,3,142,충청남도 공주시,2208,"1,650","147,280"
2010,3,143,충청남도 보령시,1603,"1,660","75,130"
2010,3,144,충청남도 아산시,1967,"4,580","264,950"
2010,3,145,충청남도 서산시,2053,"4,410","136,180"
2010,3,146,충청남도 논산시,2521,30,"71,090"
2010,3,147,충청남도 계룡시,59,"4,260","166,670"
2010,3,148,충청남도 당진시,0,0,0
2010,3,149,충청남도 금산군,1769,"2,300","105,930"
2010,3,150,충청남도 연기군,865,"3,020","183,490"
2010,3,151,충청남도 부여군,2155,790,"35,190"
2010,3,152,충청남도 서천군,1253,"1,910","73,000"
2010,3,153,충청남도 청양군,1143,980,"37,780"
2010,3,154,충청남도 홍성군,1393,"3,020","78,490"
2010,3,155,충청남도 예산군,1838,"2,820","100,000"
2010,3,156,충청남도 태안군,1625,"4,540","128,210"
2010,3,157,충청남도 당진군,2384,"3,020","306,670"
2010,3,158,전라북도 전주시 완산구,247,"5,040","298,140"
2010,3,159,전라북도 전주시 덕진구,486,"7,170","286,750"
2010,3,160,전라북도 군산시,1151,"3,670","142,290"
2010,3,161,전라북도 익산시,2733,100,"52,750"
2010,3,162,전라북도 정읍시,2767,240,"21,370"
2010,3,163,전라북도 남원시,2224,450,"23,780"
2010,3,164,전라북도 김제시,2802,"1,950","34,360"
2010,3,165,전라북도 완주군,2067,130,"102,830"
2010,3,166,전라북도 진안군,1128,770,"24,830"
2010,3,167,전라북도 무주군,904,350,"49,910"
2010,3,168,전라북도 장수군,1104,240,"22,370"
2010,3,169,전라북도 임실군,1178,220,"27,610"
2010,3,170,전라북도 순창군,1211,470,"18,080"
2010,3,171,전라북도 고창군,2363,240,"16,510"
2010,3,172,전라북도 부안군,1969,770,"115,030"
2010,3,173,전라남도 목포시,78,"5,210","150,410"
2010,3,174,전라남도 여수시,1296,280,"146,740"
2010,3,175,전라남도 순천시,2243,360,"75,480"
2010,3,176,전라남도 나주시,3029,410,"45,460"
2010,3,177,전라남도 광양시,1136,260,"139,030"
2010,3,178,전라남도 담양군,1501,470,"43,290"
2010,3,179,전라남도 곡성군,1346,590,"26,870"
2010,3,180,전라남도 구례군,1151,690,"30,220"
2010,3,181,전라남도 고흥군,2588,390,"17,740"
2010,3,182,전라남도 보성군,1989,220,"18,000"
2010,3,183,전라남도 화순군,1807,610,"44,110"
2010,3,184,전라남도 장흥군,1950,340,"17,890"
2010,3,185,전라남도 강진군,1481,590,"15,320"
2010,3,186,전라남도 해남군,2635,530,"16,940"
2010,3,187,전라남도 영암군,2422,630,"18,370"
2010,3,188,전라남도 무안군,1642,"1,170","45,450"
2010,3,189,전라남도 함평군,1870,600,"23,470"
2010,3,190,전라남도 영광군,1628,790,"15,910"
2010,3,191,전라남도 장성군,1606,700,"60,560"
2010,3,192,전라남도 완도군,1327,400,"17,190"
2010,3,193,전라남도 진도군,1277,510,"12,240"
2010,3,194,전라남도 신안군,1771,700,"27,400"
2010,3,195,경상북도 포항시 남구,636,"1,100","170,000"
2010,3,196,경상북도 포항시 북구,1933,520,"172,290"
2010,3,197,경상북도 경주시,3411,"1,380","178,570"
2010,3,198,경상북도 김천시,2102,180,"81,950"
2010,3,199,경상북도 안동시,2347,220,"47,280"
2010,3,200,경상북도 구미시,1416,"1,720","121,020"
2010,3,201,경상북도 영주시,1807,520,"37,270"
2010,3,202,경상북도 영천시,3948,"1,310","90,320"
2010,3,203,경상북도 상주시,2855,460,"37,250"
2010,3,204,경상북도 문경시,1402,790,"47,210"
2010,3,205,경상북도 경산시,1350,"3,770","181,450"
2010,3,206,경상북도 군위군,1452,700,"54,380"
2010,3,207,경상북도 의성군,3345,190,"25,240"
2010,3,208,경상북도 청송군,1441,310,"30,610"
2010,3,209,경상북도 영양군,864,250,"20,580"
2010,3,210,경상북도 영덕군,1104,600,"66,440"
2010,3,211,경상북도 청도군,2729,370,"99,700"
2010,3,212,경상북도 고령군,1147,"2,680","122,410"
2010,3,213,경상북도 성주군,2110,690,"55,920"
2010,3,214,경상북도 칠곡군,1060,"3,030","172,270"
2010,3,215,경상북도 예천군,1453,580,"40,490"
2010,3,216,경상북도 봉화군,1638,180,"26,740"
2010,3,217,경상북도 울진군,797,380,"35,930"
2010,3,218,경상북도 울릉군,155,370,"96,890"
2010,3,219,경상남도 창원시 의창구,847,"9,270","279,720"
2010,3,220,경상남도 창원시 성산구,25,"25,950","210,080"
2010,3,221,경상남도 창원시 마산합포구,705,"1,990","250,870"
2010,3,222,경상남도 창원시 마산회원구,163,"3,030","272,870"
2010,3,223,경상남도 창원시 진해구,127,"18,970","242,060"
2010,3,224,경상남도 진주시,1770,580,"151,200"
2010,3,225,경상남도 통영시,1226,570,"208,660"
2010,3,226,경상남도 사천시,1322,870,"190,570"
2010,3,227,경상남도 김해시,1984,"4,560","417,050"
2010,3,228,경상남도 밀양시,3260,810,"135,940"
2010,3,229,경상남도 거제시,1882,400,"409,380"
2010,3,230,경상남도 양산시,703,"4,300","302,500"
2010,3,231,경상남도 의령군,1369,330,"46,080"
2010,3,232,경상남도 함안군,2458,250,"153,510"
2010,3,233,경상남도 창녕군,3131,140,"80,920"
2010,3,234,경상남도 고성군,2064,470,"115,300"
2010,3,235,경상남도 남해군,1908,"1,270","142,160"
2010,3,236,경상남도 하동군,1838,430,"75,760"
2010,3,237,경상남도 산청군,1568,500,"62,120"
2010,3,238,경상남도 함양군,1525,700,"45,600"
2010,3,239,경상남도 거창군,1594,190,"33,610"
2010,3,240,경상남도 합천군,2124,260,"28,320"
2010,3,241,제주특별자치도 제주시,2206,"1,630","190,540"
2010,3,242,제주특별자치도 서귀포시,1984,"2,000","147,240"
2011,1,1,서울특별시 종로구,3,"410,960","840,000"
2011,1,2,서울특별시 중랑구,3,"643,560","1,280,000"
2011,1,3,서울특별시 성북구,-,-,-
2011,1,4,서울특별시 강북구,1,"63,250","63,250"
2011,1,5,서울특별시 도봉구,-,-,-
2011,1,6,서울특별시 노원구,2,"476,000","476,000"
2011,1,7,서울특별시 은평구,5,"68,120","714,290"
2011,1,8,서울특별시 마포구,-,-,-
2011,1,9,서울특별시 강서구,24,"71,430","1,134,140"
2011,1,10,서울특별시 구로구,4,"454,550","904,870"
2011,1,11,서울특별시 금천구,-,-,-
2011,1,12,서울특별시 서초구,42,"193,590","1,831,850"
2011,1,13,서울특별시 강남구,22,"152,280","1,363,640"
2011,1,14,서울특별시 송파구,4,"720,720","757,580"
2011,1,15,서울특별시 강동구,20,"257,380","1,496,260"
2011,1,16,부산광역시 서구,3,"24,280","83,040"
2011,1,17,부산광역시 동구,-,-,-
2011,1,18,부산광역시 영도구,2,"148,370","231,880"
2011,1,19,부산광역시 부산진구,2,"13,020","17,300"
2011,1,20,부산광역시 동래구,1,"170,080","170,080"
2011,1,21,부산광역시 남구,3,"363,010","474,680"
2011,1,22,부산광역시 북구,8,"34,810","355,470"
2011,1,23,부산광역시 해운대구,27,"89,330","461,000"
2011,1,24,부산광역시 사하구,3,"100,000","205,210"
2011,1,25,부산광역시 금정구,129,"6,530","451,920"
2011,1,26,부산광역시 강서구,634,"16,950","490,080"
2011,1,27,부산광역시 연제구,-,-,-
2011,1,28,부산광역시 수영구,-,-,-
2011,1,29,부산광역시 사상구,5,"75,810","116,620"
2011,1,30,부산광역시 기장군,618,"3,660","443,790"
2011,1,31,대구광역시 동구,198,"17,500","417,960"
2011,1,32,대구광역시 서구,6,"179,050","453,430"
2011,1,33,대구광역시 북구,110,"23,490","465,890"
2011,1,34,대구광역시 수성구,74,"25,510","369,300"
2011,1,35,대구광역시 달서구,13,"45,400","302,420"
2011,1,36,대구광역시 달성군,1007,"1,600","248,450"
2011,1,37,인천광역시 중구,75,"78,230","608,700"
2011,1,38,인천광역시 남구,2,"97,600","160,000"
2011,1,39,인천광역시 연수구,14,"157,890","687,500"
2011,1,40,인천광역시 남동구,65,"135,870","605,040"
2011,1,41,인천광역시 부평구,6,"230,430","810,810"
2011,1,42,인천광역시 계양구,101,"90,770","801,980"
2011,1,43,인천광역시 서구,93,"93,370","832,190"
2011,1,44,인천광역시 강화군,1750,"4,420","361,450"
2011,1,45,인천광역시 옹진군,362,"1,150","457,140"
2011,1,46,광주광역시 동구,40,"2,380","258,930"
2011,1,47,광주광역시 서구,133,"35,000","302,470"
2011,1,48,광주광역시 남구,180,"4,480","301,000"
2011,1,49,광주광역시 북구,263,"1,110","302,480"
2011,1,50,광주광역시 광산구,749,"7,400","307,690"
2011,1,51,대전광역시 동구,237,"3,150","388,000"
2011,1,52,대전광역시 중구,81,"6,950","325,850"
2011,1,53,대전광역시 서구,212,"12,460","467,090"
2011,1,54,대전광역시 유성구,357,"24,290","514,370"
2011,1,55,대전광역시 대덕구,95,"14,350","481,350"
2011,1,56,울산광역시 중구,34,"22,480","151,230"
2011,1,57,울산광역시 남구,21,"24,650","362,320"
2011,1,58,울산광역시 동구,36,"12,680","408,160"
2011,1,59,울산광역시 북구,242,"10,070","398,940"
2011,1,60,울산광역시 울주군,1799,"1,040","339,130"
2011,1,61,세종특별자치시 세종특별자치시,-,-,-
2011,1,62,경기도 수원시 장안구,38,"60,540","600,000"
2011,1,63,경기도 수원시 권선구,95,"35,390","816,620"
2011,1,64,경기도 수원시 팔달구,-,-,-
2011,1,65,경기도 수원시 영통구,2,"431,540","431,540"
2011,1,66,경기도 성남시 수정구,43,"155,880","2,860,220"
2011,1,67,경기도 성남시 중원구,4,"202,170","339,850"
2011,1,68,경기도 성남시 분당구,67,"34,330","2,441,260"
2011,1,69,경기도 의정부시,60,"9,200","802,920"
2011,1,70,경기도 안양시 만안구,6,"176,600","1,453,940"
2011,1,71,경기도 안양시 동안구,8,"55,990","1,334,400"
2011,1,72,경기도 부천시 원미구,5,"233,700","1,079,140"
2011,1,73,경기도 부천시 소사구,5,"292,000","1,059,320"
2011,1,74,경기도 부천시 오정구,34,"15,380","756,050"
2011,1,75,경기도 광명시,22,"241,290","757,000"
2011,1,76,경기도 평택시,1906,"12,570","675,680"
2011,1,77,경기도 동두천시,99,"9,110","470,000"
2011,1,78,경기도 안산시 상록구,151,"30,200","441,990"
2011,1,79,경기도 안산시 단원구,364,"16,640","453,820"
2011,1,80,경기도 고양시 덕양구,379,"8,960","869,570"
2011,1,81,경기도 고양시 일산동구,205,"45,730","873,660"
2011,1,82,경기도 고양시 일산서구,52,"136,010","667,000"
2011,1,83,경기도 과천시,37,"142,250","1,605,840"
2011,1,84,경기도 구리시,56,"106,600","1,181,820"
2011,1,85,경기도 남양주시,1454,"1,900","817,930"
2011,1,86,경기도 오산시,77,"83,330","1,271,670"
2011,1,87,경기도 시흥시,273,"9,060","633,800"
2011,1,88,경기도 군포시,27,"86,080","451,130"
2011,1,89,경기도 의왕시,69,"31,770","814,600"
2011,1,90,경기도 하남시,131,"10,540","847,160"
2011,1,91,경기도 용인시 처인구,1249,"3,720","768,050"
