YEAR,QU,ORDR,AREANM,LNDPCL,MUMMPC,MXMMPC
2013,2013년 3분기,NULL,대구광역시 달서구,20,52630,754540
2013,2013년 3분기,NULL,대구광역시 달성군,1464,300,313470
2013,2013년 3분기,NULL,인천광역시 중구,101,37010,833330
2013,2013년 3분기,NULL,인천광역시 남구,4,102190,814500
2013,2013년 3분기,NULL,인천광역시 연수구,14,297020,857860
2013,2013년 3분기,NULL,인천광역시 남동구,61,82300,815240
2013,2013년 3분기,NULL,인천광역시 부평구,5,890000,1495310
2013,2013년 3분기,NULL,인천광역시 계양구,81,12920,574600
2013,2013년 3분기,NULL,인천광역시 서구,68,75080,832060
2013,2013년 3분기,NULL,인천광역시 강화군,1341,2510,340480
2013,2013년 3분기,NULL,인천광역시 옹진군,334,1150,324680
2013,2013년 3분기,NULL,광주광역시 동구,28,5560,901280
2013,2013년 3분기,NULL,광주광역시 서구,140,47780,777770
2013,2013년 3분기,NULL,광주광역시 남구,185,4300,250000
2013,2013년 3분기,NULL,광주광역시 북구,287,6010,364300
2013,2013년 3분기,NULL,광주광역시 광산구,890,2700,383280
2013,2013년 3분기,NULL,대전광역시 동구,290,1430,407740
2013,2013년 3분기,NULL,대전광역시 중구,80,7330,460500
2013,2013년 3분기,NULL,대전광역시 서구,111,1440,287360
2013,2013년 3분기,NULL,대전광역시 유성구,247,4840,1113970
2013,2013년 3분기,NULL,대전광역시 대덕구,63,15120,388350
2013,2013년 3분기,NULL,울산광역시 중구,54,31590,213070
2013,2013년 3분기,NULL,울산광역시 남구,27,14490,310520
2013,2013년 3분기,NULL,울산광역시 동구,31,19330,379430
2013,2013년 3분기,NULL,울산광역시 북구,247,4650,332680
2013,2013년 3분기,NULL,울산광역시 울주군,1745,4770,378380
2013,2013년 3분기,NULL,세종특별자치시 세종특별자치시,1719,10,488630
2013,2013년 3분기,NULL,경기도 수원시 장안구,21,23220,1204260
2013,2013년 3분기,NULL,경기도 수원시 권선구,118,61910,1159420
2013,2013년 3분기,NULL,경기도 수원시 팔달구,0,0,0
2013,2013년 3분기,NULL,경기도 수원시 영통구,1,784820,784820
2013,2013년 3분기,NULL,경기도 성남시 수정구,28,76110,1682130
2013,2013년 3분기,NULL,경기도 성남시 중원구,21,6300,2115380
2013,2013년 3분기,NULL,경기도 성남시 분당구,49,75490,2046160
2013,2013년 3분기,NULL,경기도 의정부시,69,30410,760000
2013,2013년 3분기,NULL,경기도 안양시 만안구,8,315050,1305000
2013,2013년 3분기,NULL,경기도 안양시 동안구,3,192120,993380
2013,2013년 3분기,NULL,경기도 부천시 원미구,3,247100,548900
2013,2013년 3분기,NULL,경기도 부천시 소사구,13,262070,1214950
2013,2013년 3분기,NULL,경기도 부천시 오정구,32,117290,1814290
2013,2013년 3분기,NULL,경기도 광명시,28,170110,969700
2013,2013년 3분기,NULL,경기도 평택시,1453,3710,579710
2013,2013년 3분기,NULL,경기도 동두천시,77,12700,393120
2013,2013년 3분기,NULL,경기도 안산시 상록구,87,56160,416850
2013,2013년 3분기,NULL,경기도 안산시 단원구,257,4420,542980
2013,2013년 3분기,NULL,경기도 고양시 덕양구,237,48780,1005050
2013,2013년 3분기,NULL,경기도 고양시 일산동구,171,49660,1030930
2013,2013년 3분기,NULL,경기도 고양시 일산서구,97,105850,1000000
2013,2013년 3분기,NULL,경기도 과천시,35,348680,1801800
2013,2013년 3분기,NULL,경기도 구리시,40,119050,1822430
2013,2013년 3분기,NULL,경기도 남양주시,1069,10190,758620
2013,2013년 3분기,NULL,경기도 오산시,124,103340,924360
2013,2013년 3분기,NULL,경기도 시흥시,346,46000,600000
2013,2013년 3분기,NULL,경기도 군포시,43,107470,623340
2013,2013년 3분기,NULL,경기도 의왕시,84,30210,746510
2013,2013년 3분기,NULL,경기도 하남시,130,14340,759690
2013,2013년 3분기,NULL,경기도 용인시 처인구,1155,300,684930
2013,2013년 3분기,NULL,경기도 용인시 기흥구,81,10,1455880
2013,2013년 3분기,NULL,경기도 용인시 수지구,40,105260,1456450
2013,2013년 3분기,NULL,경기도 파주시,1642,2130,493890
2013,2013년 3분기,NULL,경기도 이천시,1721,1520,402880
2013,2013년 3분기,NULL,경기도 안성시,1546,4430,255470
2013,2013년 3분기,NULL,경기도 김포시,1112,14850,666660
2013,2013년 3분기,NULL,경기도 화성시,2929,14590,537630
2013,2013년 3분기,NULL,경기도 광주시,951,7210,954500
2013,2013년 3분기,NULL,경기도 양주시,594,2580,554160
2013,2013년 3분기,NULL,경기도 포천시,1561,2450,388600
2013,2013년 3분기,NULL,경기도 여주시,415,4520,252280
2013,2013년 3분기,NULL,경기도 여주군,948,4390,258300
2013,2013년 3분기,NULL,경기도 연천군,683,880,151280
2013,2013년 3분기,NULL,경기도 가평군,987,2650,380200
2013,2013년 3분기,NULL,경기도 양평군,1767,3020,376380
2013,2013년 3분기,NULL,강원도 춘천시,1452,370,321950
2012,2012년 2분기,NULL,경상북도 영양군,980,220,25460
2012,2012년 2분기,NULL,경상북도 영덕군,1076,740,68830
2012,2012년 2분기,NULL,경상북도 청도군,2778,800,108210
2012,2012년 2분기,NULL,경상북도 고령군,1077,2930,111950
2012,2012년 2분기,NULL,경상북도 성주군,2262,410,72980
2012,2012년 2분기,NULL,경상북도 칠곡군,1229,2860,249130
2012,2012년 2분기,NULL,경상북도 예천군,1545,300,60610
2012,2012년 2분기,NULL,경상북도 봉화군,1435,380,32370
2012,2012년 2분기,NULL,경상북도 울진군,797,40,39680
2012,2012년 2분기,NULL,경상북도 울릉군,153,510,125630
2012,2012년 2분기,NULL,경상남도 창원시 의창구,865,3290,342180
2012,2012년 2분기,NULL,경상남도 창원시 성산구,39,30200,285610
2012,2012년 2분기,NULL,경상남도 창원시 마산합포구,736,880,333330
2012,2012년 2분기,NULL,경상남도 창원시 마산회원구,227,12060,355870
2012,2012년 2분기,NULL,경상남도 창원시 진해구,178,18060,345740
2012,2012년 2분기,NULL,경상남도 진주시,1848,1100,147290
2012,2012년 2분기,NULL,경상남도 통영시,1189,400,189040
2012,2012년 2분기,NULL,경상남도 사천시,987,920,187760
2012,2012년 2분기,NULL,경상남도 김해시,1813,2380,425620
2012,2012년 2분기,NULL,경상남도 밀양시,3050,630,163490
2012,2012년 2분기,NULL,경상남도 거제시,1531,7110,528460
2012,2012년 2분기,NULL,경상남도 양산시,715,690,330000
2012,2012년 2분기,NULL,경상남도 의령군,1281,330,55320
2012,2012년 2분기,NULL,경상남도 함안군,2457,2780,194660
2012,2012년 2분기,NULL,경상남도 창녕군,2754,1180,95080
2012,2012년 2분기,NULL,경상남도 고성군,2069,500,116110
2012,2012년 2분기,NULL,경상남도 남해군,1865,1160,171720
2012,2012년 2분기,NULL,경상남도 하동군,1841,260,73360
2012,2012년 2분기,NULL,경상남도 산청군,1368,30,77680
2012,2012년 2분기,NULL,경상남도 함양군,1405,1410,47100
2012,2012년 2분기,NULL,경상남도 거창군,1569,160,38480
2012,2012년 2분기,NULL,경상남도 합천군,1979,500,34750
2012,2012년 2분기,NULL,제주특별자치도 제주시,3278,2310,270830
2012,2012년 2분기,NULL,제주특별자치도 서귀포시,2424,2150,188300
2012,2012년 3분기,NULL,서울특별시 종로구,3,58440,423520
2012,2012년 3분기,NULL,서울특별시 중랑구,5,751880,1408720
2012,2012년 3분기,NULL,서울특별시 성북구,1,368320,368320
2012,2012년 3분기,NULL,서울특별시 강북구,2,438600,918370
2012,2012년 3분기,NULL,서울특별시 도봉구,5,63870,454550
2012,2012년 3분기,NULL,서울특별시 노원구,3,659540,1250000
2012,2012년 3분기,NULL,서울특별시 은평구,0,0,0
2012,2012년 3분기,NULL,서울특별시 마포구,1,2142860,2142860
2012,2012년 3분기,NULL,서울특별시 강서구,19,125000,1675980
2012,2012년 3분기,NULL,서울특별시 구로구,2,882500,897630
2012,2012년 3분기,NULL,서울특별시 금천구,1,251890,251890
2012,2012년 3분기,NULL,서울특별시 서초구,16,157560,1687360
2012,2012년 3분기,NULL,서울특별시 강남구,17,117650,1980200
2012,2012년 3분기,NULL,서울특별시 송파구,3,510460,635250
2012,2012년 3분기,NULL,서울특별시 강동구,21,210000,2459020
2012,2012년 3분기,NULL,부산광역시 서구,3,81450,148940
2012,2012년 3분기,NULL,부산광역시 동구,0,0,0
2012,2012년 3분기,NULL,부산광역시 영도구,0,0,0
2012,2012년 3분기,NULL,부산광역시 부산진구,1,22490,22490
2012,2012년 3분기,NULL,부산광역시 동래구,1,294530,294530
2012,2012년 3분기,NULL,부산광역시 남구,1,247930,247930
2012,2012년 3분기,NULL,부산광역시 북구,17,630,600000
2012,2012년 3분기,NULL,부산광역시 해운대구,20,91110,472730
2012,2012년 3분기,NULL,부산광역시 사하구,9,60940,362420
2012,2012년 3분기,NULL,부산광역시 금정구,97,34420,519500
2012,2012년 3분기,NULL,부산광역시 강서구,616,20050,606060
2012,2012년 3분기,NULL,부산광역시 연제구,0,0,0
2012,2012년 3분기,NULL,부산광역시 수영구,0,0,0
2012,2012년 3분기,NULL,부산광역시 사상구,0,0,0
2012,2012년 3분기,NULL,부산광역시 기장군,624,11520,421430
2012,2012년 3분기,NULL,대구광역시 동구,298,7300,505560
2012,2012년 3분기,NULL,대구광역시 서구,13,12660,498750
2012,2012년 3분기,NULL,대구광역시 북구,129,30300,498900
2012,2012년 3분기,NULL,대구광역시 수성구,118,4890,524150
2012,2012년 3분기,NULL,대구광역시 달서구,8,25540,482920
2012,2012년 3분기,NULL,대구광역시 달성군,967,5400,264830
2012,2012년 3분기,NULL,인천광역시 중구,67,141360,640630
2012,2012년 3분기,NULL,인천광역시 남구,0,0,0
2012,2012년 3분기,NULL,인천광역시 연수구,10,226140,738920
2012,2012년 3분기,NULL,인천광역시 남동구,60,62630,690210
2012,2012년 3분기,NULL,인천광역시 부평구,8,237050,852940
2012,2012년 3분기,NULL,인천광역시 계양구,68,110820,693260
2012,2012년 3분기,NULL,인천광역시 서구,132,59390,869930
2012,2012년 3분기,NULL,인천광역시 강화군,1346,5650,346090
2012,2012년 3분기,NULL,인천광역시 옹진군,330,480,404040
2012,2012년 3분기,NULL,광주광역시 동구,34,5320,248350
2012,2012년 3분기,NULL,광주광역시 서구,117,2660,358240
2012,2012년 3분기,NULL,광주광역시 남구,166,5500,273170
2012,2012년 3분기,NULL,광주광역시 북구,300,3560,315630
2012,2012년 3분기,NULL,광주광역시 광산구,835,2390,369050
2012,2012년 3분기,NULL,대전광역시 동구,167,4310,498870
2012,2012년 3분기,NULL,대전광역시 중구,80,3050,361000
2012,2012년 3분기,NULL,대전광역시 서구,163,6800,422760
2012,2012년 3분기,NULL,대전광역시 유성구,278,5710,500000
2012,2012년 3분기,NULL,대전광역시 대덕구,73,13960,460280
2012,2012년 3분기,NULL,울산광역시 중구,60,23500,204990
2012,2012년 3분기,NULL,울산광역시 남구,22,11080,404380
2010,2010년 2분기,NULL,경상북도 울릉군,155,370,96890
2010,2010년 2분기,NULL,경상남도 창원시 의창구,847,9270,279720
2010,2010년 2분기,NULL,경상남도 창원시 성산구,25,25950,210080
2010,2010년 2분기,NULL,경상남도 창원시 마산합포구,705,1990,250870
2010,2010년 2분기,NULL,경상남도 창원시 마산회원구,163,3030,272870
2010,2010년 2분기,NULL,경상남도 창원시 진해구,127,18970,242060
2010,2010년 2분기,NULL,경상남도 진주시,1770,580,151200
2010,2010년 2분기,NULL,경상남도 통영시,1226,570,208660
2010,2010년 2분기,NULL,경상남도 사천시,1322,870,190570
2010,2010년 2분기,NULL,경상남도 김해시,1984,4560,417050
2010,2010년 2분기,NULL,경상남도 밀양시,3260,810,135940
2010,2010년 2분기,NULL,경상남도 거제시,1882,400,409380
2010,2010년 2분기,NULL,경상남도 양산시,703,4300,302500
2010,2010년 2분기,NULL,경상남도 의령군,1369,330,46080
2010,2010년 2분기,NULL,경상남도 함안군,2458,250,153510
2010,2010년 2분기,NULL,경상남도 창녕군,3131,140,80920
2010,2010년 2분기,NULL,경상남도 고성군,2064,470,115300
2010,2010년 2분기,NULL,경상남도 남해군,1908,1270,142160
2010,2010년 2분기,NULL,경상남도 하동군,1838,430,75760
2010,2010년 2분기,NULL,경상남도 산청군,1568,500,62120
2010,2010년 2분기,NULL,경상남도 함양군,1525,700,45600
2010,2010년 2분기,NULL,경상남도 거창군,1594,190,33610
2010,2010년 2분기,NULL,경상남도 합천군,2124,260,28320
2010,2010년 2분기,NULL,제주특별자치도 제주시,2206,1630,190540
2010,2010년 2분기,NULL,제주특별자치도 서귀포시,1984,2000,147240
2010,2010년 3분기,NULL,서울특별시 종로구,7,192530,939600
2010,2010년 3분기,NULL,서울특별시 중랑구,15,907550,1508600
2010,2010년 3분기,NULL,서울특별시 성북구,2,264710,273110
2010,2010년 3분기,NULL,서울특별시 강북구,0,0,0
2010,2010년 3분기,NULL,서울특별시 도봉구,5,326090,900000
2010,2010년 3분기,NULL,서울특별시 노원구,4,173610,465000
2010,2010년 3분기,NULL,서울특별시 은평구,11,151350,745450
2010,2010년 3분기,NULL,서울특별시 마포구,0,0,0
2010,2010년 3분기,NULL,서울특별시 강서구,14,121010,467350
2010,2010년 3분기,NULL,서울특별시 구로구,2,604890,906830
2010,2010년 3분기,NULL,서울특별시 금천구,1,338120,338120
2010,2010년 3분기,NULL,서울특별시 서초구,37,33620,1411410
2010,2010년 3분기,NULL,서울특별시 강남구,14,135140,1376700
2010,2010년 3분기,NULL,서울특별시 송파구,4,567160,1692310
2010,2010년 3분기,NULL,서울특별시 강동구,31,202230,1036590
2010,2010년 3분기,NULL,부산광역시 서구,2,41980,75190
2010,2010년 3분기,NULL,부산광역시 동구,0,0,0
2010,2010년 3분기,NULL,부산광역시 영도구,2,52950,211590
2010,2010년 3분기,NULL,부산광역시 부산진구,1,271960,271960
2010,2010년 3분기,NULL,부산광역시 동래구,2,56740,205870
2010,2010년 3분기,NULL,부산광역시 남구,3,78950,242560
2010,2010년 3분기,NULL,부산광역시 북구,9,39280,320000
2010,2010년 3분기,NULL,부산광역시 해운대구,8,30170,422990
2010,2010년 3분기,NULL,부산광역시 사하구,4,49040,350000
2010,2010년 3분기,NULL,부산광역시 금정구,64,28900,255880
2010,2010년 3분기,NULL,부산광역시 강서구,467,9660,423510
2010,2010년 3분기,NULL,부산광역시 연제구,0,0,0
2010,2010년 3분기,NULL,부산광역시 수영구,0,0,0
2010,2010년 3분기,NULL,부산광역시 사상구,6,26200,266900
2010,2010년 3분기,NULL,부산광역시 기장군,560,11330,422730
2010,2010년 3분기,NULL,대구광역시 동구,216,2070,412590
2010,2010년 3분기,NULL,대구광역시 서구,7,81970,326440
2010,2010년 3분기,NULL,대구광역시 북구,84,20440,452830
2010,2010년 3분기,NULL,대구광역시 수성구,121,16260,468630
2010,2010년 3분기,NULL,대구광역시 달서구,14,44470,344830
2010,2010년 3분기,NULL,대구광역시 달성군,814,4520,243500
2010,2010년 3분기,NULL,인천광역시 중구,157,34130,769230
2010,2010년 3분기,NULL,인천광역시 남구,3,277080,565000
2010,2010년 3분기,NULL,인천광역시 연수구,3,728350,983070
2010,2010년 3분기,NULL,인천광역시 남동구,68,76170,756260
2010,2010년 3분기,NULL,인천광역시 부평구,5,873730,897580
2010,2010년 3분기,NULL,인천광역시 계양구,145,86670,968000
2010,2010년 3분기,NULL,인천광역시 서구,66,22660,905000
2010,2010년 3분기,NULL,인천광역시 강화군,2439,4930,316720
2010,2010년 3분기,NULL,인천광역시 옹진군,792,790,357140
2010,2010년 3분기,NULL,광주광역시 동구,22,12570,242110
2010,2010년 3분기,NULL,광주광역시 서구,106,24950,272400
2010,2010년 3분기,NULL,광주광역시 남구,187,10000,272500
2010,2010년 3분기,NULL,광주광역시 북구,221,5090,264530
2010,2010년 3분기,NULL,광주광역시 광산구,725,100,266340
2010,2010년 3분기,NULL,대전광역시 동구,216,7550,452610
2010,2010년 3분기,NULL,대전광역시 중구,77,7900,204100
2010,2010년 3분기,NULL,대전광역시 서구,179,10410,465990
2010,2010년 3분기,NULL,대전광역시 유성구,293,13760,454070
2010,2010년 3분기,NULL,대전광역시 대덕구,80,11720,470090
2010,2010년 3분기,NULL,울산광역시 중구,36,30090,282050
2010,2010년 3분기,NULL,울산광역시 남구,37,21570,363000
